projectile,proj_type,calibre,proj_mass,proj_density,proj_hardness,Material,thickness,density,modulus,hardness,yield,PR,UTS,elongation,Ludwik-n,angle,v50,sigma_mps,ind_data,source
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,10.2,7.85,207,486,1305,0.3,1690,11.0939,0.1175,30,666,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,9.8,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,670,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,9.7,7.85,207,495,1305,0.3,1690,11.0939,0.1175,30,662,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,8.1,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,599,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,9.9,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,681,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,10.3,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,714,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,9.9,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,681,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,8.2,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,596,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,9.1,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,656,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,6.8,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,529,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,8.1,7.85,207,494,1305,0.3,1690,11.0939,0.1175,30,643,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,9.8,7.85,207,521,1305,0.3,1690,11.0939,0.1175,30,669,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,9.8,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,700,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,12.8,7.85,207,504,1305,0.3,1690,11.0939,0.1175,30,778,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,7.9,7.85,207,495,1305,0.3,1690,11.0939,0.1175,30,604,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,9,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,663,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,8.4,7.85,207,495,1305,0.3,1690,11.0939,0.1175,30,620,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,7.9,7.85,207,495,1305,0.3,1690,11.0939,0.1175,30,599,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,8.1,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,604,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,12.5,7.85,207,495,1305,0.3,1690,11.0939,0.1175,30,774,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,9.2,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,664,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,8.8,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,652,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,9.3,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,656,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,8.1,7.85,207,495,1305,0.3,1690,11.0939,0.1175,30,607,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,7.7,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,575,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,9.7,7.85,207,504,1305,0.3,1690,11.0939,0.1175,30,652,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,8.1,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,606,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,15,7.85,207,504,1305,0.3,1690,11.0939,0.1175,30,910,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,10.1,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,728,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,12.8,7.85,207,502,1305,0.3,1690,11.0939,0.1175,30,758,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,10,7.85,207,520,1305,0.3,1690,11.0939,0.1175,30,677,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,9.7,7.85,207,500,1305,0.3,1690,11.0939,0.1175,30,666,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,7.9,7.85,207,534,1305,0.3,1690,11.0939,0.1175,30,606,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,9.7,7.85,207,506,1305,0.3,1690,11.0939,0.1175,30,650,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,8.2,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,653,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,11.9,7.85,207,487,1305,0.3,1690,11.0939,0.1175,30,736,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,9.4,7.85,207,504,1305,0.3,1690,11.0939,0.1175,30,658,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,8.3,7.85,207,520,1305,0.3,1690,11.0939,0.1175,30,617,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,8.2,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,600,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,9.9,7.85,207,492,1305,0.3,1690,11.0939,0.1175,30,707,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,10,7.85,207,490,1305,0.3,1690,11.0939,0.1175,30,659,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,8.4,7.85,207,510,1305,0.3,1690,11.0939,0.1175,30,596,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,10.2,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,695,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,8.1,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,614,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,9,7.85,207,520,1305,0.3,1690,11.0939,0.1175,30,636,,N,grubinskas_1993_arl-tr-218
CAL50APM2,AP,10.8839,25.9,7.85,630,HHA Class 1,8,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,538,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,19.1,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,861,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,18.7,7.85,207,495,1305,0.3,1690,11.0939,0.1175,30,847,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,14.8,7.85,207,486,1305,0.3,1690,11.0939,0.1175,30,729,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,19.3,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,864,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,19,7.85,207,495,1305,0.3,1690,11.0939,0.1175,30,858,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,19.2,7.85,207,506,1305,0.3,1690,11.0939,0.1175,30,887,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,18.8,7.85,207,504,1305,0.3,1690,11.0939,0.1175,30,891,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,19.2,7.85,207,501,1305,0.3,1690,11.0939,0.1175,30,863,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,18.5,7.85,207,495,1305,0.3,1690,11.0939,0.1175,30,853,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,21.1,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,867,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,14.5,7.85,207,507,1305,0.3,1690,11.0939,0.1175,30,759,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,19.2,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,879,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,19.3,7.85,207,505.5,1305,0.3,1690,11.0939,0.1175,30,878,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,15.9,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,800,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,15.9,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,787,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,19.3,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,891,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,18.9,7.85,207,498,1305,0.3,1690,11.0939,0.1175,30,862,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,16.3,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,795,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,16.1,7.85,207,494,1305,0.3,1690,11.0939,0.1175,30,758,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,19.4,7.85,207,498,1305,0.3,1690,11.0939,0.1175,30,850,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,19.3,7.85,207,495,1305,0.3,1690,11.0939,0.1175,30,826,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,16.2,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,747,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,19.5,7.85,207,486,1305,0.3,1690,11.0939,0.1175,30,899,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,19.3,7.85,207,486,1305,0.3,1690,11.0939,0.1175,30,885,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,18.9,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,843,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,18.9,7.85,207,500,1305,0.3,1690,11.0939,0.1175,30,853,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,16,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,743,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,16,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,743,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,19.2,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,817,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,19.1,7.85,207,504,1305,0.3,1690,11.0939,0.1175,30,860,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,18.9,7.85,207,498,1305,0.3,1690,11.0939,0.1175,30,869,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,15.9,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,759,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,19.1,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,860,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,19.2,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,829,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,19.2,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,837,,N,grubinskas_1993_arl-tr-218
145MMB32,AP,12.4206,41.1,7.85,595,HHA Class 1,19.1,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,850,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.6,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,712,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,736,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.1,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,721,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.6,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,690,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,24.9,7.85,207,486,1305,0.3,1690,11.0939,0.1175,30,884,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,25.7,7.85,207,495,1305,0.3,1690,11.0939,0.1175,30,901,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,25.6,7.85,207,495,1305,0.3,1690,11.0939,0.1175,30,867,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.7,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,724,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.9,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,731,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.7,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,709,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.8,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,743,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.9,7.85,207,486,1305,0.3,1690,11.0939,0.1175,30,694,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.9,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,766,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.1,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,766,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.9,7.85,207,517,1305,0.3,1690,11.0939,0.1175,30,737,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,25.2,7.85,207,498,1305,0.3,1690,11.0939,0.1175,30,874,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.7,7.85,207,494,1305,0.3,1690,11.0939,0.1175,30,734,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.9,7.85,207,494,1305,0.3,1690,11.0939,0.1175,30,728,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.7,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,738,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.9,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,730,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,712,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.1,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,738,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.1,7.85,207,506,1305,0.3,1690,11.0939,0.1175,30,732,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.9,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,716,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.8,7.85,207,507,1305,0.3,1690,11.0939,0.1175,30,741,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.3,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,713,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.2,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,727,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.2,7.85,207,486,1305,0.3,1690,11.0939,0.1175,30,856,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.7,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,705,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.3,7.85,207,504,1305,0.3,1690,11.0939,0.1175,30,734,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.3,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,737,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.1,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,772,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.3,7.85,207,494,1305,0.3,1690,11.0939,0.1175,30,733,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.4,7.85,207,504,1305,0.3,1690,11.0939,0.1175,30,742,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.3,7.85,207,494,1305,0.3,1690,11.0939,0.1175,30,696,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20,7.85,207,486,1305,0.3,1690,11.0939,0.1175,30,725,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.2,7.85,207,486,1305,0.3,1690,11.0939,0.1175,30,712,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.2,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,771,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.1,7.85,207,524,1305,0.3,1690,11.0939,0.1175,30,755,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.1,7.85,207,524,1305,0.3,1690,11.0939,0.1175,30,732,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.3,7.85,207,504,1305,0.3,1690,11.0939,0.1175,30,762,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.2,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,746,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.9,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,740,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,22,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,778,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,22.3,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,785,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.2,7.85,207,494,1305,0.3,1690,11.0939,0.1175,30,749,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.1,7.85,207,510,1305,0.3,1690,11.0939,0.1175,30,751,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.8,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,733,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.8,7.85,207,494,1305,0.3,1690,11.0939,0.1175,30,719,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,25.3,7.85,207,506,1305,0.3,1690,11.0939,0.1175,30,897,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.8,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,792,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.8,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,798,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.4,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,742,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.9,7.85,207,522,1305,0.3,1690,11.0939,0.1175,30,772,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.9,7.85,207,522,1305,0.3,1690,11.0939,0.1175,30,786,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,25.8,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,942,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.7,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,722,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,24.8,7.85,207,522,1305,0.3,1690,11.0939,0.1175,30,850,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.8,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,750,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.4,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,846,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.2,7.85,207,486,1305,0.3,1690,11.0939,0.1175,30,742,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20.2,7.85,207,486,1305,0.3,1690,11.0939,0.1175,30,762,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,25.7,7.85,207,477,1305,0.3,1690,11.0939,0.1175,30,888,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,22.6,7.85,207,502,1305,0.3,1690,11.0939,0.1175,30,819,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,25.5,7.85,207,534,1305,0.3,1690,11.0939,0.1175,30,843,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,22.5,7.85,207,504,1305,0.3,1690,11.0939,0.1175,30,725,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.8,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,727,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.7,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,696,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,22.4,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,781,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,22.5,7.85,207,504,1305,0.3,1690,11.0939,0.1175,30,772,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,26,7.85,207,534,1305,0.3,1690,11.0939,0.1175,30,854,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.8,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,682,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,22.5,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,803,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,22.5,7.85,207,512,1305,0.3,1690,11.0939,0.1175,30,802,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,19.9,7.85,207,484,1305,0.3,1690,11.0939,0.1175,30,724,,N,grubinskas_1993_arl-tr-218
